"plot","plot_yr","yr","repeat_plot","grid_plot","date_samp","jul_day","easting","northing","coord_comments","grassht","forbht","woodyht","woodypct","basal_area","density","dens_c1","dens_c2","dens_c3","dens_c4","avgdens","stddens","waterpct","rockpct","barepct","slope","aspect","TEC","PH","ORG","S","BCA","BMG","BK","BNA","BH","rain6","rain7","rain8","rain9","rain10","rain11","rain12","rain1","rain2","rain3","rain4","rain5","temp6","temp7","temp8","temp9","temp10","temp11","temp12","temp1","temp2","temp3","temp4","temp5","OrBis","bison","YrsOB","BP5Yrs","YrsSLB","burn","date_of_burn","jul_day_burn","logP","logCA","logMG","logK","logNA.","logB","logFE","logMN","logCU","logZN","logAL","eastness","northness"
206,206.2,2000,1,1,2000-06-23,175,730000,4076000,"",0.8,1.3,0.9,4,0,0,NA,NA,NA,NA,0,NA,0,0,5,1,296,21.24,6.2,5.95,"22",73.31,15.97,2.03,0.82,7.89,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,1,1,4.093150685,0,5.238356164,0,NA,NA,1.07918124604762,3.4933186082321,2.60959440922522,2.22530928172586,1.60205999132796,0.28330122870355,2.22788670461367,1.78532983501077,0.397940008672038,0.755874855672491,2.75204844781944,0.636761250564552,0.771061028570027
208,208.2,2000,1,1,2000-06-08,160,728000,4078000,"",0.9,1.6,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,2,5,209,31.69,7,6.61,"32",78.91,15.2,1.9,3.99,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,1,1,6.643835616,1,4.484931507,0,NA,NA,1,3.69905685454767,2.76192783842053,2.37106786227174,2.46389298898591,0.416640507338281,2.02938377768521,1.84509804001426,0.48572142648158,0.394451680826216,2.67942789661212,0.996466641766108,-0.0839894746225687
220,220.2,2000,1,1,2000-06-08,160,728000,4080000,"",1,1,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,110,25.57,6.8,7.15,"24",82.11,14.01,1.46,0.63,1.79,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,1,1,6.643835616,0,5.723287671,0,NA,NA,1.04139268515823,3.62314587463794,2.63346845557959,2.16435285578444,1.56820172406699,0.318063334962762,2.46686762035411,1.83250891270624,0.518513939877887,0.630427875025024,2.74663419893758,-0.044242678085071,-0.999020813314648
222,222.2,2000,1,1,2000-06-10,162,729000,4077000,"",0.8,1,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,15,2,46,17.38,5.5,5.63,"18",76.7,17.12,3.01,0.55,2.64,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,1,1,4.057534247,2,0.531506849,1,1999-11-29,333,1.07918124604762,3.42586014507784,2.55266821611219,2.3096301674259,1.34242268082221,0.243038048686294,2.20951501454263,1.74036268949424,0.403120521175818,0.591064607026499,2.78390357927274,0.901788347648809,-0.432177944884778
226,226.2,2000,1,1,2000-06-08,160,729000,4078000,"",1,1,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,15,4,222,22.7,6,6.39,"21",56.92,17.33,1.66,0.59,23.48,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,1,1,4.279452055,1,0.526027397,1,1999-11-29,333,1.07918124604762,3.41229250932305,2.67394199863409,2.16731733474818,1.49136169383427,0.255272505103306,2.40312052117582,1.51851393987789,0.426511261364575,0.797267540830716,2.80002935924413,0.868950838216349,-0.494898414589402
238,238.2,2000,1,1,2000-06-14,166,732000,4075000,"",0.6,0.8,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,5,5,35,14.72,6.2,4.15,"19",73.44,12.74,1.83,0.62,11.39,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,1,1.317808219,2,0.205479452,1,2000-03-31,91,1.04139268515823,3.33485568961729,2.35218251811136,2.02118929906994,1.32221929473392,0.220108088040055,2.31175386105575,1.43136376415899,0.292256071356476,0.614897216033135,2.79518458968242,-0.428182669496151,-0.903692205091507
244,244.2,2000,1,1,2000-06-08,160,731000,4074000,"",0.7,0.7,0,0,0,0,NA,NA,NA,NA,0,NA,0,1,1,1,270,14.11,5.9,4.26,"20",71.97,20.67,3.49,0.62,3.25,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,1,1.301369863,0,6.197260274,0,NA,NA,1.07918124604762,3.30770992340481,2.54406804435028,2.28330122870355,1.30102999566398,0.227886704613674,2.25285303097989,1.36172783601759,0.33645973384853,0.598790506763115,2.80617997398389,-0.176045946471211,0.984381950632505
254,254.2,2000,1,1,2000-06-23,175,734000,4071000,"",1.2,0.9,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,22.16,7,5.42,"27",82.2,14.67,2.3,0.84,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,4,0.230136986,1,2000-03-31,91,1.04139268515823,3.56145917124192,2.5910646070265,2.29885307640971,1.63346845557959,0.356025857193123,2.51851393987789,1.80617997398389,0.575187844927661,0.636487896353365,2.71096311899528,0.498713153896394,-0.86676709105198
259,259.2,2000,1,1,2000-06-08,160,734000,4073000,"",0.4,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0.5,5,2,28,23.93,6.2,6.42,"21",84.6,10.31,2.71,0.45,1.91,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,3,0.189041096,1,2000-03-31,91,1.07918124604762,3.60734777676841,2.47129171105894,2.40312052117582,1.39794000867204,0.276461804173244,1.96378782734556,1.90848501887865,0.328379603438738,0.426511261364575,2.82151352840477,0.270905788307869,-0.962605866313567
303,303.2,2000,1,1,2000-06-22,174,731000,4082000,"",0.9,0.8,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,44,13.3,5.8,4.89,"18",69.77,14.35,2.62,0.69,12.6,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,3,0.230136986,1,2000-03-30,90,1.07918124604762,3.26857797188284,2.35983548233989,2.13353890837022,1.32221929473392,0.264817823009536,2.12710479836481,1.5910646070265,0.27415784926368,0.574031267727719,2.81358098856819,0.0177019251054136,0.999843308647691
307,307.2,2000,1,1,2000-06-24,176,731000,4079000,"",0.6,0.6,0.1,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,270,12.57,5.9,4.9,"22",73.63,22.67,2.45,1.25,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,2,2.260273973,0,NA,NA,1.04139268515823,3.2674064187529,2.53402610605613,2.07918124604762,1.55630250076729,0.247973266361807,2.47421626407626,1.65321251377534,0.328379603438738,0.514547752660286,2.7701152947871,-0.176045946471211,0.984381950632505
308,308.2,2000,1,1,2000-06-22,174,730000,4086000,"",0.8,0.9,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,7,126,29.55,6.5,8.49,"23",83.1,14.18,2.29,0.44,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,5,0.257534247,1,2000-03-20,80,1.11394335230684,3.6911699341316,2.70156798505593,2.42160392686983,1.47712125471966,0.305351369446624,2.13033376849501,1.60205999132796,0.551449997972875,0.681241237375587,2.77742682238931,0.329990825673782,0.943984139152314
309,309.2,2000,1,1,2000-06-22,174,731000,4086000,"",0.5,0.5,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,10,0,8,120,17.86,5.8,5.38,"20",45.35,14.93,1.91,1.17,36.66,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,5,0.257534247,1,2000-03-20,80,1.14612803567824,3.20951501454263,2.50514997831991,2.12385164096709,1.68124123737559,0.235528446907549,2.46834733041216,1.27875360095283,0.315970345456918,0.495544337546448,2.88081359228079,0.580611184212314,0.814180970526562
317,317.2,2000,1,1,2000-06-08,160,733000,4079000,"",0.8,0.8,0.2,0.5,0,0,NA,NA,NA,NA,0,NA,0,0.5,5,5,125,22.67,6.8,5.71,"22",84.19,13.23,2,0.58,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,2,2.216438356,0,NA,NA,1.07918124604762,3.5817221599491,2.55630250076729,2.24797326636181,1.47712125471966,0.318063334962762,2.42651126136458,1.7481880270062,0.40823996531185,0.553883026643874,2.73319726510657,-0.616040459188656,0.787714512144234
319,319.2,2000,1,1,2000-06-15,167,734000,4079000,"",0.8,0.9,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,10,1,160,23.17,6.5,5.76,"22",83.84,12.08,3.61,0.49,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,2,2.235616438,0,NA,NA,1.27875360095283,3.58939102313693,2.52633927738984,2.51321760006794,1.41497334797082,0.290034611362518,2.07188200730613,1.78532983501077,0.450249108319361,0.602059991327962,2.72098574415374,0.219425258379005,-0.975629312795237
331,331.2,2000,1,1,2000-07-02,184,738000,4069000,"",0.5,0.5,0.6,10,0,0,NA,NA,NA,NA,0,NA,0,0.5,5,2,300,6.21,5.9,2.43,"18",83.25,12.08,3.26,1.4,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,0,5.246575342,0,NA,NA,1.30102999566398,3.01452053875792,1.95424250943932,1.89762709129044,1.30102999566398,0.24551266781415,2.51851393987789,1.66275783168157,0.184691430817599,0.834420703681533,2.68484536164441,-0.999755839901149,-0.0220966192786839
343,343.2,2000,1,1,2000-06-23,175,734000,4083000,"",0.7,0.5,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,43,15.4,5.9,4.49,"22",73.41,19.75,2.9,0.99,2.97,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,2,2.260273973,0,NA,NA,1.04139268515823,3.35430056234536,2.56229286445647,2.2405492482826,1.54406804435028,0.255272505103306,2.47421626407626,1.70757017609794,0.374748346010104,0.618048096712093,2.8733206018154,-0.831774742628598,0.555113301520626
346,346.2,2000,1,1,2000-06-09,161,734000,4074000,"",0.6,0.6,0.3,0,0,0,NA,NA,NA,NA,0,NA,0,0.5,20,5,310,20.47,6.1,5.68,"21",77.6,18.69,2.91,0.79,0,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,3,0.191780822,1,2000-03-31,91,1.07918124604762,3.50201721482715,2.66181268553726,2.3654879848909,1.56820172406699,0.296665190261531,2.26717172840301,1.07918124604762,0.40823996531185,0.482873583608754,2.78887511577542,0.85088768865586,-0.525347638515573
350,350.2,2000,1,1,2000-06-24,176,733000,4081000,"",0.7,0.8,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,190,19.98,5.9,6.16,"22",69.64,18.44,1.96,1.55,8.39,193,86,55,152,49,4,138,18,65,149,95,160,22.4,26.8,26.3,19.2,15.2,12.4,4.7,2.4,7.3,10.2,14.3,20.6,0,0,0,2,2.260273973,0,NA,NA,1.04139268515823,3.44451320633404,2.64542226934909,2.1846914308176,1.85125834871908,0.255272505103306,2.4345689040342,1.69019608002851,0.45178643552429,0.69284691927723,2.80617997398389,0.9977992786806,0.0663068583517113
205,205.2001,2001,1,1,2001-06-04,155,727000,4080000,"",0.5,0.6,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,298,23.5,7,6.86,"22",76.49,20.11,2.51,0.89,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,7.632876712,1,3.350684932,0,NA,NA,1.07918124604762,3.5556988947189,2.75358305889291,2.36172783601759,1.68124123737559,0.264817823009536,2.03742649794062,1.74036268949424,0.380211241711606,0.478566495593843,2.75281643118827,0.436137629146049,-0.899879974464853
206,206.2001,2001,1,1,2001-06-06,157,730000,4076000,"",0.3,0.5,0.4,4,0,0,NA,NA,NA,NA,0,NA,0,0,35,1,296,17.56,6.8,5.83,"18",78.56,18.46,2.37,0.62,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,5.046575342,1,0.156164384,1,2001-04-10,100,1.20411998265592,3.44075170047919,2.58994960132571,2.20951501454263,1.39794000867204,0.232996110392154,2.08278537031645,1.72427586960079,0.178976947293169,0.667452952889954,2.69983772586725,0.636761250564552,0.771061028570027
208,208.2001,2001,1,1,2001-06-13,164,728000,4078000,"",0.5,0.4,0.6,1,0,0,NA,NA,NA,NA,0,NA,0,0,20,5,209,23.74,7.5,5.72,"19",77.36,16.64,1.83,4.19,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,7.657534247,1,0.542465753,1,2000-11-27,332,1.11394335230684,3.56502092834529,2.67577834167409,2.22788670461367,2.35983548233989,0.338456493604605,1.8750612633917,1.7481880270062,0.264817823009536,0.193124598354462,2.55990662503611,0.996466641766108,-0.0839894746225687
220,220.2001,2001,1,1,2001-06-04,155,728000,4080000,"",0.4,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,4,110,18.57,7,6.91,"19",80.75,16.56,1.99,0.68,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,7.632876712,1,0.216438356,1,2001-03-17,76,1.14612803567824,3.47697646575953,2.56702636615906,2.15836249209525,1.46239799789896,0.281033367247728,2.26481782300954,1.77085201164214,0.340444114840118,0.530199698203082,2.65321251377534,-0.044242678085071,-0.999020813314648
222,222.2001,2001,1,1,2001-06-08,159,729000,4077000,"",0.8,1,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,2,46,16.82,6.2,5.46,"17",69.71,17.54,2.36,0.41,9.96,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,5.052054795,1,1.526027397,0,NA,NA,1.20411998265592,3.3701428470511,2.54900326202579,2.19033169817029,1.20411998265592,0.260071387985075,2.0899051114394,1.6232492903979,0.250420002308894,0.507855871695831,2.72098574415374,0.901788347648809,-0.432177944884778
226,226.2001,2001,1,1,2001-06-08,159,729000,4078000,"",1.3,0.7,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,222,17.96,6.1,5.84,"16",62.11,19.58,1.74,0.46,16.11,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,1,1,5.279452055,1,1.526027397,0,NA,NA,1.14612803567824,3.34849957028384,2.62531245096167,2.08635983067475,1.27875360095283,0.260071387985075,2.28103336724773,1.39794000867204,0.227886704613674,0.6414741105041,2.74585519517373,0.868950838216349,-0.494898414589402
238,238.2001,2001,1,1,2001-06-08,159,732000,4075000,"",0.7,0.6,0.1,0.5,0,0,NA,NA,NA,NA,0,NA,0,2,5,5,35,14.66,6.2,3.97,"16",66.47,11.77,1.52,0.47,19.74,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,1,2.301369863,2,1.189041096,0,NA,NA,1.11394335230684,3.28981183911762,2.31597034545692,1.93951925261862,1.20411998265592,0.457881896733992,2.20411998265592,1.32221929473392,0.123851640967086,0.382017042574868,2.77232170672292,-0.428182669496151,-0.903692205091507
244,244.2001,2001,1,1,2001-06-06,157,731000,4074000,"",0.6,0.6,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,2,1,270,14.44,6,3.64,"16",59.31,17.72,2.33,0.57,20.04,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,1,2.295890411,0,7.191780822,0,NA,NA,1.11394335230684,3.23375736296551,2.48713837547719,2.11727129565576,1.27875360095283,0.3654879848909,2.12710479836481,1.27875360095283,0.143014800254095,0.404833716619938,2.72997428569956,-0.176045946471211,0.984381950632505
254,254.2001,2001,1,1,2001-06-07,158,734000,4071000,"",0.7,0.9,0.7,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,5,5,122,18.71,6.7,5.09,"19",82.82,14.39,2.18,0.6,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,1.18630137,0,NA,NA,1.14612803567824,3.49122157623928,2.5092025223311,2.20139712432045,1.41497334797082,0.338456493604605,2.3541084391474,1.66275783168157,0.390935107103379,0.460897842756548,2.67942789661212,0.498713153896394,-0.86676709105198
259,259.2001,2001,1,1,2001-06-07,158,734000,4073000,"",0.4,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0.5,30,2,28,25,6.4,6.38,"17",80.44,9.93,2.69,0.24,6.7,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,0.189041096,1,2001-03-30,89,1.20411998265592,3.60444206626072,2.47421626407626,2.41830129131975,1.14612803567824,0.281033367247728,1.88649072517248,1.88649072517248,0.204119982655925,0.45484486000851,2.79028516403324,0.270905788307869,-0.962605866313567
303,303.2001,2001,1,1,2001-06-12,163,731000,4082000,"",0.8,0.8,0.5,1,0,0,NA,NA,NA,NA,0,NA,0,0,5,4,44,15.36,6,4.39,"16",58.27,12.32,2.22,0.4,26.77,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,1.202739726,0,NA,NA,1.14612803567824,3.25285303097989,2.35602585719312,2.12385164096709,1.14612803567824,0.260071387985075,2.00432137378264,1.54406804435028,0.462397997898956,0.46686762035411,2.76492298464989,0.0177019251054136,0.999843308647691
307,307.2001,2001,1,1,2001-06-05,156,731000,4079000,"",0.4,0.5,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,20,3,270,13.2,6,3.91,"17",56.74,18.56,1.86,0.92,21.92,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.219178082,1,2001-03-17,76,1.11394335230684,3.17551181336345,2.46834733041216,1.98227123303957,1.44715803134222,0.260071387985075,2.30102999566398,1.47712125471966,0.113943352306837,0.367355921026019,2.73639650227664,-0.176045946471211,0.984381950632505
308,308.2001,2001,1,1,2001-06-04,155,730000,4086000,"",0.4,0.5,0.4,2,0,0,NA,NA,NA,NA,0,NA,0,0,20,7,126,26.13,6.5,7.04,"20",81.25,14.26,2.36,0.38,1.75,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,5,0.205479452,1,2001-03-21,80,1.20411998265592,3.62797998982998,2.65030752313194,2.38021124171161,1.36172783601759,0.318063334962762,2.04139268515822,1.57978359661681,0.41161970596323,0.600972895686748,2.73798732633343,0.329990825673782,0.943984139152314
309,309.2001,2001,1,1,2001-06-04,155,731000,4086000,"",0.4,0.5,0.3,2,0,0,NA,NA,NA,NA,0,NA,0,5,15,8,120,16.5,5.9,5.43,"18",47.09,17.53,1.86,1.21,32.3,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,5,0.205479452,1,2001-03-21,80,1.20411998265592,3.1914510144649,2.54032947479087,2.07918124604762,1.66275783168157,0.232996110392154,2.28103336724773,1.07918124604762,0.143014800254095,0.350248018334163,2.82216807936802,0.580611184212314,0.814180970526562
317,317.2001,2001,1,1,2001-06-05,156,733000,4079000,"",0.7,0.7,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,1,15,5,125,18.7,6.8,4.62,"18",83.26,14.3,1.92,0.51,0,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.219178082,1,2001-03-17,76,1.04139268515823,3.4933186082321,2.50650503240487,2.14612803567824,1.34242268082221,0.303196057420489,2.22271647114758,1.67209785793572,0.250420002308894,0.359835482339888,2.68574173860226,-0.616040459188656,0.787714512144234
319,319.2001,2001,1,1,2001-06-12,163,734000,4079000,"",0.7,1.1,0,0,0,0,NA,NA,NA,NA,0,NA,0,0,15,1,160,21.02,6.2,5.28,"17",82.42,12.41,2.68,0.31,2.18,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,1,3.22739726,0,NA,NA,1.25527250510331,3.53970323894783,2.49554433754645,2.34242268082221,1.17609125905568,0.222716471147583,1.94939000664491,1.6232492903979,0.401400540781544,0.447158031342219,2.67117284271508,0.219425258379005,-0.975629312795237
331,331.2001,2001,1,1,2001-06-07,158,738000,4069000,"",0.5,0.6,0.8,1,0,0,NA,NA,NA,NA,0,NA,0,1,15,2,300,8.45,5.9,2.28,"14",53.67,9.37,1.85,0.82,34.25,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,0,6.178082192,0,NA,NA,1.34242268082221,2.9576072870601,1.97772360528885,1.78532983501077,1.20411998265592,0.193124598354462,2.33041377334919,1.36172783601759,-0.0809219076239261,0.738780558484369,2.68124123737559,-0.999755839901149,-0.0220966192786839
343,343.2001,2001,1,1,2001-06-12,163,734000,4083000,"",0.8,0.7,0.8,2,0,0,NA,NA,NA,NA,0,NA,0,0,10,2,43,15.35,5.9,3.73,"16",54.07,16.5,2.19,0.42,26.79,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,1,3.230136986,0,NA,NA,1.11394335230684,3.22010808804005,2.48287358360875,2.11727129565576,1.17609125905568,0.247973266361807,2.34242268082221,1.56820172406699,0.421603926869831,0.46686762035411,2.75281643118827,-0.831774742628598,0.555113301520626
346,346.2001,2001,1,1,2001-06-07,158,734000,4074000,"",0.5,0.5,0.4,1,0,0,NA,NA,NA,NA,0,NA,0,0.5,20,5,310,18.33,6.1,4.73,"15",65.14,16.32,2.18,0.55,15.79,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,4,0.189041096,1,2001-03-30,89,1.04139268515823,3.37803432245733,2.55509444857832,2.19312459835446,1.36172783601759,0.230448921378274,2.12385164096709,1.04139268515823,0.170261715394957,0.271841606536499,2.69108149212297,0.85088768865586,-0.525347638515573
350,350.2001,2001,1,1,2001-06-05,156,733000,4081000,"",0.6,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,20,2,190,19.29,6,5.48,"16",60.83,14.99,1.53,1.35,21.32,269,51,0,13,121,44,15,64,101,46,32,146,21.9,25.4,28.6,22.9,16.9,4.7,-3.9,3.1,2.4,6.5,17.7,19.5,0,0,0,2,0.210958904,1,2001-03-20,79,1.17609125905568,3.37051308959859,2.54032947479087,2.06069784035361,1.77815125038364,0.260071387985075,2.30102999566398,1.50514997831991,0.285557309007774,0.57978359661681,2.66464197555613,0.9977992786806,0.0663068583517113
205,205.2002,2002,1,1,2002-06-03,154,727000,4080000,"",0.5,0.6,0.5,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,3,298,19.61,7,6.89,"32",75.92,17.05,1.98,0.63,0,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.630136986,1,4.347945205,0,NA,NA,1.11394335230684,3.60119053261533,2.73078227566639,2.30749603791321,1.57978359661681,0.334453751150931,2.10037054511756,1.68124123737559,0.511883360978874,0.64640372622307,2.71349054309394,0.436137629146049,-0.899879974464853
206,206.2002,2002,1,1,2002-06-11,162,730000,4076000,"",0.6,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,20,1,296,26.29,6.6,5.57,"27",80.08,16.81,2.01,1.11,0,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,6.060273973,1,1.169863014,0,NA,NA,1.17609125905568,3.49748253736737,2.59769518592551,2.18752072083646,1.69897000433602,0.250420002308894,2.15836249209525,1.7481880270062,0.404833716619938,0.731588765186739,2.67760695272049,0.636761250564552,0.771061028570027
208,208.2002,2002,1,1,2002-06-06,157,728000,4078000,"",0.7,0.6,0.4,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,10,5,209,19.63,7.4,6.17,"30",76.79,17.69,1.96,3.55,0,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.638356164,1,1.523287671,0,NA,NA,0.903089986991944,3.60681114691896,2.74741180788642,2.30319605742049,2.33243845991561,0.367355921026019,2.00860017176192,1.78532983501077,0.383815365980431,0.390935107103379,2.65801139665711,0.996466641766108,-0.0839894746225687
220,220.2002,2002,1,1,2002-06-03,154,728000,4080000,"",0.4,0.5,0.3,0.5,0,0,NA,NA,NA,NA,0,NA,0,0,1,4,110,26.33,7,6.47,"26",80.65,16.77,1.89,0.67,0,24,14,18,43,61,21,24,5,16,19,132,117,23.3,29,27.9,21,15.2,11.4,4.6,2.8,3.8,6.9,15.2,17.8,1,1,8.630136986,1,1.21369863,0,NA,NA,0.903089986991944,3.49609899213257,2.59217675739587,2.15533603746506,1.47712125471966,0.269512944217916,2.27646180417324,1.78532983501077,0.356025857193123,0.528916700277655,2.64345267648619,-0.044242678085071,-0.999020813314648
