plot,plot_yr,yr,repeat_plot,grid_plot,date_samp,jul_day,easting,northing,coord_comments,grassht,forbht,woodyht,woodypct,basal_area,density,dens_c1,dens_c2,dens_c3,dens_c4,avgdens,stddens,waterpct,rockpct,barepct,slope,aspect,TEC,PH,ORG,S,P,CA,MG,K,NA,BCA,BMG,BK,BNA,BH,B,FE,MN,CU,ZN,AL,rain6,rain7,rain8,rain9,rain10,rain11,rain12,rain1,rain2,rain3,rain4,rain5,temp6,temp7,temp8,temp9,temp10,temp11,temp12,temp1,temp2,temp3,temp4,temp5,OrBis,bison,YrsOB,BP5Yrs,YrsSLB,burn,date_of_burn,jul_day_burn
42,42.2002,2002,0,0,6/25/2002,176,730831,4080567,,1.0,0.8,8.0,60.0,0,0,72,59,9,72,53.0,30.0,0,2.0,20,1,150,15.39,5.9,4.56,27,30,2074,198,143,25,67.38,10.72,2.38,0.71,18.80,0.74,248,135,2.07,12.18,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43.2002,2002,0,0,6/27/2002,178,730447,4080549,,0.5,0.8,7.0,40.0,20362,151,19,50,79,60,52.0,25.1,0,6.0,40,10,180,13.25,5.3,4.02,27,22,1208,174,138,18,45.58,10.94,2.67,0.59,40.23,0.63,325,116,1.59,8.37,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,44.2002,2002,0,0,6/27/2002,178,731060,4080008,,0.6,0.6,8.0,45.0,15517,334,38,76,45,44,50.8,17.1,5,40.0,30,24,330,13.43,5.5,3.66,29,20,1742,176,106,19,64.85,10.92,2.02,0.62,21.55,0.84,261,61,1.57,3.58,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,45.2002,2002,0,0,6/27/2002,178,730946,4080098,,0.6,0.7,8.0,75.0,21331,153,83,82,70,68,75.8,7.8,0,45.0,40,6,135,21.83,5.8,4.03,30,14,2683,440,176,42,61.45,16.80,2.07,0.84,18.84,0.89,202,52,2.27,4.20,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60.2002,2002,0,0,6/18/2002,169,733709,4082177,,0.6,0.8,9.0,50.0,20276,61,50,54,43,36,45.8,7.9,0,20.0,30,24,125,18.83,5.3,5.01,27,17,1617,307,131,19,42.94,13.59,1.78,0.44,41.24,0.72,346,44,1.93,4.74,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,61.2002,2002,0,0,6/18/2002,169,733712,4082094,,0.5,0.5,8.0,60.0,20144,218,76,63,57,56,63.0,9.2,0,20.0,20,14,40,21.04,5.4,5.67,30,18,2023,324,142,21,48.08,12.83,1.73,0.43,36.91,0.68,256,53,2.06,7.79,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,62.2002,2002,0,0,6/8/2002,159,733769,4082132,,0.5,0.8,9.0,75.0,20036,117,57,75,80,72,71.0,9.9,0,25.0,40,14,330,17.98,5.8,7.62,27,26,2261,236,205,16,62.88,10.94,2.92,0.39,22.87,0.95,266,92,1.91,8.88,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,63.2002,2002,0,0,6/25/2002,176,737782,4083627,,1.0,0.9,10.0,70.0,11307,133,79,73,70,72,73.5,3.9,0,40.0,30,48,200,7.45,5.8,2.60,23,23,1236,104,72,51,82.95,11.63,2.48,2.98,0.00,0.63,218,71,1.06,5.40,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,64.2002,2002,0,0,6/20/2002,171,731260,4079813,,0.9,0.8,8.0,60.0,27147,124,72,64,54,60,62.5,7.5,0,5.0,20,6,180,16.16,5.1,4.10,28,17,1050,170,122,45,32.49,8.77,1.94,1.21,55.59,0.82,543,37,1.65,5.19,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,65.2002,2002,0,0,6/20/2002,171,731164,4079774,,0.7,0.5,8.0,60.0,19100,104,53,81,48,64,61.5,14.6,0,10.0,40,12,210,8.44,5.6,2.65,28,33,1229,151,122,61,72.81,14.91,3.71,3.14,5.43,0.65,202,117,1.62,8.76,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118.2002,2002,0,0,6/26/2002,177,737210,4070285,,0.8,1.2,11.0,80.0,21330,207,79,83,86,89,84.3,4.3,0,50.0,10,1,270,24.31,7.5,3.78,29,15,4367,209,234,30,89.82,7.16,2.47,0.54,0.00,1.20,142,262,3.09,5.87,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119.2002,2002,0,0,6/26/2002,177,736582,4070252,,1.3,0.8,3.5,50.0,5094,484,57,0,40,23,30.0,24.3,0,1.0,5,1,50,29.89,7.2,4.38,128,13,5038,472,130,100,84.28,13.16,1.12,1.45,0.00,1.03,343,151,3.47,3.62,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120.2002,2002,0,0,6/26/2002,177,736554,4070231,,1.0,0.7,12.0,85.0,14947,167,72,86,78,79,78.8,5.7,0,4.0,15,15,340,21.41,7.1,4.58,84,13,3677,293,97,78,85.87,11.40,1.16,1.58,0.00,1.09,434,171,2.74,5.08,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,`,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
